mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__subsample,param_model__n_estimators,param_model__min_samples_split,param_model__min_samples_leaf,param_model__max_features,param_model__max_depth,param_model__learning_rate,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
28.088105297088624,1.1980216435516815,0.13571343421936036,0.037525565556119224,0.8,600,50,50,sqrt,5,0.14,"{'model__subsample': np.float64(0.8), 'model__n_estimators': np.int64(600), 'model__min_samples_split': 50, 'model__min_samples_leaf': 50, 'model__max_features': 'sqrt', 'model__max_depth': 5, 'model__learning_rate': np.float64(0.14)}",0.7723448411286995,0.769475756192572,0.7506098611602325,0.774946369499788,0.7597318323846605,0.7654217320731904,0.009020529331151297,34
6.642218971252442,0.514453103622761,0.038492012023925784,0.00703487751285571,0.75,300,100,1,log2,2,0.12,"{'model__subsample': np.float64(0.75), 'model__n_estimators': np.int64(300), 'model__min_samples_split': 100, 'model__min_samples_leaf': 1, 'model__max_features': 'log2', 'model__max_depth': 2, 'model__learning_rate': np.float64(0.12)}",0.7834375115796787,0.7808597052312535,0.7660217655694708,0.787233018855567,0.7850836424203402,0.7805271287312621,0.007546088725507574,13
2.086004400253296,0.23822114777748266,0.025964069366455077,0.004342816978446254,0.6,100,20,20,sqrt,2,0.03,"{'model__subsample': np.float64(0.6), 'model__n_estimators': np.int64(100), 'model__min_samples_split': 20, 'model__min_samples_leaf': 20, 'model__max_features': 'sqrt', 'model__max_depth': 2, 'model__learning_rate': np.float64(0.03)}",0.7752768472722625,0.7732626388120578,0.7626660177602854,0.771856129192827,0.7719182236893148,0.7709959713453496,0.004346083932555974,29
6.365484952926636,0.4659115213697252,0.03335638046264648,0.0019233904095213533,1.0,275,10,2,log2,2,0.16,"{'model__subsample': np.float64(1.0), 'model__n_estimators': np.int64(275), 'model__min_samples_split': 10, 'model__min_samples_leaf': 2, 'model__max_features': 'log2', 'model__max_depth': 2, 'model__learning_rate': np.float64(0.16)}",0.7855695588618226,0.7837833106115337,0.7672239805166867,0.787535052532196,0.7868225402266538,0.7821868885497786,0.007589094321434542,7
14.209213018417358,0.7042073075742973,0.0808518409729004,0.03230517762053322,0.8,500,5,50,sqrt,3,0.04,"{'model__subsample': np.float64(0.8), 'model__n_estimators': np.int64(500), 'model__min_samples_split': 5, 'model__min_samples_leaf': 50, 'model__max_features': 'sqrt', 'model__max_depth': 3, 'model__learning_rate': np.float64(0.04)}",0.787281019611659,0.784665354747244,0.7688652652707118,0.7894224481303134,0.7870244418044838,0.7834517059128824,0.007447349083835165,2
57.73868207931518,1.710527379963383,0.0592587947845459,0.003096048216394422,0.85,300,5,1,,4,0.01,"{'model__subsample': np.float64(0.85), 'model__n_estimators': np.int64(300), 'model__min_samples_split': 5, 'model__min_samples_leaf': 1, 'model__max_features': None, 'model__max_depth': 4, 'model__learning_rate': np.float64(0.01)}",0.7798150730045961,0.7806661165069088,0.7708854146199413,0.7859456601362904,0.78453574980427,0.7803696028144014,0.00526867052273961,14
34.55592761039734,5.391190626725837,0.04516482353210449,0.0014193707732726823,0.65,450,10,5,,2,0.05,"{'model__subsample': np.float64(0.65), 'model__n_estimators': np.int64(450), 'model__min_samples_split': 10, 'model__min_samples_leaf': 5, 'model__max_features': None, 'model__max_depth': 2, 'model__learning_rate': np.float64(0.05)}",0.7843761114916037,0.78396896433937,0.7672617662143467,0.7871719319776832,0.7863804475640316,0.781831844317407,0.007382873168162712,8
22.718865823745727,1.2367326394891243,0.11177692413330079,0.02824005142700817,0.9,600,50,10,sqrt,4,0.14,"{'model__subsample': np.float64(0.9), 'model__n_estimators': np.int64(600), 'model__min_samples_split': 50, 'model__min_samples_leaf': 10, 'model__max_features': 'sqrt', 'model__max_depth': 4, 'model__learning_rate': np.float64(0.14)}",0.7753740220449353,0.770635273301432,0.7520464733852661,0.7780809450253365,0.7709138798455119,0.7694101187204964,0.009121511412785952,31
4.859818029403686,0.3973951592287026,0.03452963829040527,0.007289529488941289,0.95,125,5,20,sqrt,4,0.09999999999999999,"{'model__subsample': np.float64(0.95), 'model__n_estimators': np.int64(125), 'model__min_samples_split': 5, 'model__min_samples_leaf': 20, 'model__max_features': 'sqrt', 'model__max_depth': 4, 'model__learning_rate': np.float64(0.09999999999999999)}",0.7862555799871895,0.7816810403460565,0.7709417153094549,0.7866536381581135,0.7855195634190111,0.7822103074439651,0.005904572554343149,5
27.623077726364137,1.1733539702581592,0.03300809860229492,0.0028057824453804623,0.95,125,20,5,,5,0.17,"{'model__subsample': np.float64(0.95), 'model__n_estimators': np.int64(125), 'model__min_samples_split': 20, 'model__min_samples_leaf': 5, 'model__max_features': None, 'model__max_depth': 5, 'model__learning_rate': np.float64(0.17)}",0.7827772020673146,0.7704337495805788,0.758755953766428,0.7780206138614062,0.7709737072001402,0.7721922452951736,0.008137840774120346,27
